SITE_ID,DATE,SPECIES,DAY,MONTH,YEAR,COUNT
25,2003-06-05,2,5,6,2003,2
25,2003-06-10,2,10,6,2003,1
25,2003-07-18,2,18,7,2003,1
25,2003-08-04,2,4,8,2003,20
25,2003-08-13,2,13,8,2003,56
25,2003-08-20,2,20,8,2003,9
25,2003-08-26,2,26,8,2003,9
25,2003-09-09,2,9,9,2003,1
25,2004-04-16,2,16,4,2004,1
25,2004-05-14,4,14,5,2004,1
25,2004-05-25,4,25,5,2004,1
25,2004-07-19,2,19,7,2004,1
25,2004-07-29,2,29,7,2004,1
25,2004-08-16,2,16,8,2004,1
25,2004-08-20,2,20,8,2004,2
25,2004-08-26,2,26,8,2004,9
25,2004-09-03,2,3,9,2004,7
26,2000-04-19,2,19,4,2000,3
26,2000-04-28,4,28,4,2000,3
26,2000-04-30,2,30,4,2000,3
26,2000-04-30,4,30,4,2000,3
26,2000-05-06,2,6,5,2000,7
26,2000-05-06,4,6,5,2000,10
26,2000-05-13,4,13,5,2000,17
26,2000-05-24,4,24,5,2000,8
26,2000-05-29,4,29,5,2000,2
26,2000-06-10,2,10,6,2000,1
26,2000-06-27,2,27,6,2000,2
26,2000-07-15,2,15,7,2000,6
26,2000-07-22,2,22,7,2000,5
26,2000-07-29,2,29,7,2000,11
26,2000-08-11,2,11,8,2000,7
26,2000-08-12,2,12,8,2000,1
26,2000-09-04,2,4,9,2000,3
26,2000-09-10,2,10,9,2000,8
26,2000-09-21,2,21,9,2000,9
26,2000-09-25,2,25,9,2000,15
26,2002-04-03,2,3,4,2002,17
26,2002-04-09,2,9,4,2002,5
26,2002-04-16,2,16,4,2002,10
26,2002-04-16,4,16,4,2002,2
26,2002-04-24,2,24,4,2002,4
26,2002-04-24,4,24,4,2002,17
26,2002-05-03,2,3,5,2002,2
26,2002-05-03,4,3,5,2002,18
26,2002-05-09,2,9,5,2002,2
26,2002-05-09,4,9,5,2002,15
26,2002-05-16,2,16,5,2002,1
26,2002-05-16,4,16,5,2002,20
26,2002-05-20,4,20,5,2002,2
26,2002-05-31,2,31,5,2002,1
26,2002-05-31,4,31,5,2002,5
26,2002-06-18,2,18,6,2002,1
26,2002-07-06,2,6,7,2002,4
26,2002-07-11,2,11,7,2002,1
26,2002-07-18,2,18,7,2002,2
26,2002-07-26,2,26,7,2002,7
26,2002-07-29,2,29,7,2002,10
26,2002-08-05,2,5,8,2002,10
26,2002-08-20,2,20,8,2002,1
26,2002-09-01,2,1,9,2002,4
26,2002-09-03,2,3,9,2002,10
26,2002-09-10,2,10,9,2002,10
26,2002-09-20,2,20,9,2002,12
26,2002-09-23,2,23,9,2002,11
26,2003-04-05,2,5,4,2003,3
26,2003-04-16,2,16,4,2003,2
26,2003-04-16,4,16,4,2003,6
26,2003-04-23,2,23,4,2003,3
26,2003-04-23,4,23,4,2003,25
26,2003-05-04,2,4,5,2003,2
26,2003-05-04,4,4,5,2003,10
26,2003-05-06,2,6,5,2003,5
26,2003-05-06,4,6,5,2003,8
26,2003-05-15,4,15,5,2003,3
26,2003-05-30,2,30,5,2003,1
26,2003-05-30,4,30,5,2003,2
26,2003-06-16,2,16,6,2003,5
26,2003-06-26,2,26,6,2003,5
26,2003-07-08,2,8,7,2003,9
26,2003-07-18,2,18,7,2003,11
26,2003-07-30,2,30,7,2003,3
26,2003-08-05,2,5,8,2003,52
26,2003-08-15,2,15,8,2003,30
26,2003-08-20,2,20,8,2003,20
26,2003-08-27,2,27,8,2003,12
26,2003-09-04,2,4,9,2003,11
26,2003-09-15,2,15,9,2003,3
26,2003-09-25,2,25,9,2003,1
27,2000-05-05,4,5,5,2000,2
27,2000-05-06,4,6,5,2000,5
27,2000-05-16,4,16,5,2000,2
27,2000-09-04,2,4,9,2000,1
27,2000-09-17,2,17,9,2000,2
27,2001-05-11,4,11,5,2001,6
27,2001-05-18,4,18,5,2001,1
27,2001-05-26,4,26,5,2001,4
27,2001-09-08,2,8,9,2001,3
27,2001-09-15,2,15,9,2001,4
27,2001-09-21,2,21,9,2001,2
27,2001-09-28,2,28,9,2001,2
27,2002-04-20,2,20,4,2002,1
27,2002-04-24,2,24,4,2002,1
27,2002-04-24,4,24,4,2002,2
27,2002-05-08,4,8,5,2002,2
27,2002-05-16,4,16,5,2002,2
27,2002-06-21,2,21,6,2002,1
27,2002-07-10,2,10,7,2002,1
27,2002-08-31,2,31,8,2002,2
27,2002-09-03,2,3,9,2002,1
27,2003-04-17,4,17,4,2003,1
27,2003-04-23,4,23,4,2003,1
27,2003-05-04,4,4,5,2003,1
27,2003-05-07,4,7,5,2003,1
27,2003-06-20,2,20,6,2003,1
27,2003-06-27,2,27,6,2003,1
27,2003-07-06,2,6,7,2003,1
27,2003-07-10,2,10,7,2003,2
27,2003-07-18,2,18,7,2003,1
27,2003-07-24,2,24,7,2003,1
27,2003-07-30,2,30,7,2003,1
27,2003-08-07,2,7,8,2003,3
27,2003-08-14,2,14,8,2003,2
27,2003-08-23,2,23,8,2003,1
27,2003-08-26,2,26,8,2003,1
27,2004-04-16,2,16,4,2004,1
27,2004-04-23,2,23,4,2004,3
27,2004-05-02,2,2,5,2004,2
27,2004-05-02,4,2,5,2004,3
27,2004-05-07,4,7,5,2004,1
27,2004-07-23,2,23,7,2004,1
27,2004-07-30,2,30,7,2004,1
27,2004-08-17,2,17,8,2004,2
27,2004-08-31,2,31,8,2004,2
27,2004-09-06,2,6,9,2004,2
27,2004-09-09,2,9,9,2004,2
28,2000-05-05,2,5,5,2000,2
28,2000-05-05,4,5,5,2000,1
28,2000-05-08,4,8,5,2000,1
28,2000-05-13,4,13,5,2000,5
28,2000-05-26,4,26,5,2000,4
28,2000-06-09,4,9,6,2000,1
28,2000-07-26,2,26,7,2000,2
28,2000-08-11,2,11,8,2000,5
28,2003-04-05,2,5,4,2003,1
28,2003-04-17,2,17,4,2003,1
28,2003-05-17,2,17,5,2003,1
28,2003-05-17,4,17,5,2003,3
28,2003-05-25,2,25,5,2003,1
28,2003-05-25,4,25,5,2003,9
28,2003-05-31,4,31,5,2003,5
28,2003-06-07,4,7,6,2003,6
28,2003-06-14,2,14,6,2003,1
28,2003-06-21,2,21,6,2003,9
28,2003-06-21,4,21,6,2003,1
28,2003-06-29,2,29,6,2003,2
28,2003-07-27,2,27,7,2003,2
28,2003-08-03,2,3,8,2003,1
28,2003-08-16,2,16,8,2003,7
28,2003-08-20,2,20,8,2003,12
28,2003-08-31,2,31,8,2003,14
28,2003-09-05,2,5,9,2003,9
28,2003-09-20,2,20,9,2003,7
28,2004-04-14,2,14,4,2004,1
28,2004-04-24,4,24,4,2004,1
28,2004-04-30,2,30,4,2004,1
28,2004-05-15,4,15,5,2004,6
28,2004-06-12,2,12,6,2004,2
28,2004-06-21,2,21,6,2004,6
28,2004-07-10,2,10,7,2004,1
28,2004-07-18,2,18,7,2004,5
28,2004-07-24,2,24,7,2004,2
29,2000-05-02,4,2,5,2000,1
29,2000-05-09,4,9,5,2000,4
29,2000-05-15,4,15,5,2000,3
29,2000-05-22,4,22,5,2000,5
29,2000-07-06,2,6,7,2000,1
29,2000-07-20,2,20,7,2000,2
29,2000-08-22,2,22,8,2000,1
29,2000-09-12,2,12,9,2000,1
29,2001-06-05,2,5,6,2001,2
29,2001-06-05,4,5,6,2001,4
29,2001-07-23,2,23,7,2001,1
29,2002-05-02,2,2,5,2002,1
29,2002-05-02,4,2,5,2002,6
29,2002-05-16,2,16,5,2002,1
29,2002-05-16,4,16,5,2002,2
29,2002-05-23,4,23,5,2002,1
29,2002-05-27,2,27,5,2002,1
29,2002-05-27,4,27,5,2002,2
29,2002-06-19,2,19,6,2002,1
29,2002-06-24,2,24,6,2002,5
29,2002-07-04,2,4,7,2002,2
29,2002-07-09,2,9,7,2002,1
29,2002-07-15,2,15,7,2002,3
29,2002-07-29,2,29,7,2002,1
29,2002-08-07,2,7,8,2002,1
29,2002-08-13,2,13,8,2002,1
29,2002-09-03,2,3,9,2002,4
29,2002-09-12,2,12,9,2002,1
29,2003-04-16,2,16,4,2003,1
29,2003-04-16,4,16,4,2003,3
29,2003-06-14,2,14,6,2003,1
29,2003-06-21,2,21,6,2003,4
29,2003-06-24,2,24,6,2003,1
29,2003-07-09,2,9,7,2003,3
29,2003-07-10,2,10,7,2003,3
29,2004-04-14,2,14,4,2004,1
29,2004-05-17,4,17,5,2004,3
29,2004-07-05,2,5,7,2004,2
29,2004-07-16,2,16,7,2004,7
30,2000-04-27,2,27,4,2000,2
30,2000-05-09,2,9,5,2000,1
30,2000-07-18,2,18,7,2000,3
30,2000-07-26,2,26,7,2000,6
30,2000-08-01,2,1,8,2000,1
30,2001-05-24,2,24,5,2001,1
30,2002-06-24,2,24,6,2002,1
30,2002-08-14,2,14,8,2002,2
30,2002-08-21,2,21,8,2002,7
30,2002-09-04,2,4,9,2002,4
30,2002-09-12,2,12,9,2002,7
30,2003-04-04,2,4,4,2003,2
30,2003-04-23,4,23,4,2003,6
30,2003-05-09,4,9,5,2003,1
30,2003-06-13,2,13,6,2003,1
30,2003-06-28,2,28,6,2003,1
30,2004-04-01,2,1,4,2004,1
30,2004-05-13,4,13,5,2004,3
30,2004-07-07,2,7,7,2004,1
30,2004-07-19,2,19,7,2004,2
30,2004-07-23,2,23,7,2004,1
31,2002-04-13,4,13,4,2002,1
31,2002-06-23,2,23,6,2002,1
31,2003-04-12,2,12,4,2003,1
31,2003-05-13,4,13,5,2003,1
31,2003-07-15,2,15,7,2003,1
31,2003-08-02,2,2,8,2003,7
31,2003-08-11,2,11,8,2003,4
31,2003-08-16,2,16,8,2003,1
31,2003-08-30,2,30,8,2003,1
31,2003-09-02,2,2,9,2003,1
31,2004-04-02,2,2,4,2004,1
31,2004-04-19,2,19,4,2004,1
31,2004-04-23,4,23,4,2004,1
31,2004-05-13,4,13,5,2004,1
31,2004-07-03,2,3,7,2004,1
32,2000-04-07,2,7,4,2000,1
32,2000-04-25,4,25,4,2000,4
32,2000-04-29,4,29,4,2000,2
32,2000-05-06,4,6,5,2000,1
32,2000-05-15,4,15,5,2000,3
32,2000-05-31,4,31,5,2000,1
32,2000-07-18,2,18,7,2000,1
32,2000-07-25,2,25,7,2000,3
32,2000-07-31,2,31,7,2000,3
32,2000-08-07,2,7,8,2000,1
32,2000-09-04,2,4,9,2000,2
32,2000-09-11,2,11,9,2000,3
32,2000-09-21,2,21,9,2000,1
32,2001-05-11,4,11,5,2001,4
32,2001-05-15,4,15,5,2001,2
32,2001-05-24,4,24,5,2001,5
32,2001-05-29,4,29,5,2001,2
32,2001-06-13,4,13,6,2001,1
32,2001-09-05,2,5,9,2001,7
32,2001-09-12,2,12,9,2001,5
32,2001-09-19,2,19,9,2001,3
32,2001-09-28,2,28,9,2001,1
32,2002-04-04,4,4,4,2002,1
32,2002-04-23,4,23,4,2002,4
32,2002-05-03,4,3,5,2002,4
32,2002-05-08,4,8,5,2002,3
32,2002-05-14,4,14,5,2002,1
32,2002-05-27,4,27,5,2002,1
32,2002-06-24,2,24,6,2002,1
32,2002-07-10,2,10,7,2002,1
32,2002-08-14,2,14,8,2002,2
32,2002-08-19,2,19,8,2002,5
32,2002-08-29,2,29,8,2002,6
32,2002-09-02,2,2,9,2002,7
32,2002-09-10,2,10,9,2002,21
32,2002-09-17,2,17,9,2002,3
32,2002-09-24,2,24,9,2002,1
32,2003-04-04,2,4,4,2003,2
32,2003-04-13,2,13,4,2003,2
32,2003-04-13,4,13,4,2003,1
32,2003-04-16,2,16,4,2003,1
32,2003-04-16,4,16,4,2003,2
32,2003-04-23,4,23,4,2003,4
32,2003-05-04,4,4,5,2003,8
32,2003-05-16,4,16,5,2003,2
32,2003-05-27,4,27,5,2003,1
32,2003-06-11,2,11,6,2003,1
32,2003-06-18,2,18,6,2003,1
32,2003-06-26,2,26,6,2003,7
32,2003-07-14,2,14,7,2003,1
32,2003-07-31,2,31,7,2003,26
32,2003-08-06,2,6,8,2003,20
32,2003-08-13,2,13,8,2003,6
32,2003-08-20,2,20,8,2003,3
32,2004-04-14,2,14,4,2004,1
32,2004-04-26,2,26,4,2004,6
32,2004-04-26,4,26,4,2004,3
32,2004-05-13,4,13,5,2004,3
32,2004-05-18,4,18,5,2004,1
32,2004-07-06,2,6,7,2004,9
32,2004-07-22,2,22,7,2004,2
32,2004-07-28,2,28,7,2004,7
32,2004-08-02,2,2,8,2004,2
32,2004-08-11,2,11,8,2004,2
34,2000-04-27,4,27,4,2000,3
34,2000-04-29,4,29,4,2000,6
34,2000-05-09,4,9,5,2000,2
34,2000-05-13,2,13,5,2000,1
34,2000-05-13,4,13,5,2000,5
34,2000-05-22,4,22,5,2000,4
34,2000-05-30,4,30,5,2000,3
34,2000-06-03,4,3,6,2000,1
34,2000-07-26,2,26,7,2000,1
34,2000-07-29,2,29,7,2000,2
34,2000-08-05,2,5,8,2000,2
34,2001-05-05,4,5,5,2001,1
34,2001-05-10,4,10,5,2001,2
34,2001-05-20,2,20,5,2001,1
34,2001-05-20,4,20,5,2001,1
34,2001-05-28,4,28,5,2001,3
34,2001-06-05,4,5,6,2001,2
34,2001-07-09,2,9,7,2001,1
34,2001-07-26,2,26,7,2001,1
34,2001-09-06,2,6,9,2001,2
34,2002-04-23,4,23,4,2002,3
34,2002-05-03,4,3,5,2002,2
34,2002-05-12,4,12,5,2002,4
34,2002-05-16,4,16,5,2002,3
34,2002-05-25,4,25,5,2002,3
34,2002-06-01,4,1,6,2002,1
34,2002-06-04,4,4,6,2002,1
34,2002-06-25,2,25,6,2002,1
34,2002-07-11,2,11,7,2002,1
34,2002-08-21,2,21,8,2002,1
34,2003-04-17,4,17,4,2003,3
34,2003-04-23,4,23,4,2003,5
34,2003-05-05,4,5,5,2003,5
34,2003-05-15,4,15,5,2003,5
34,2003-05-27,4,27,5,2003,1
34,2003-06-05,4,5,6,2003,1
34,2003-07-06,2,6,7,2003,1
34,2003-08-03,2,3,8,2003,2
34,2003-08-09,2,9,8,2003,6
34,2003-08-14,2,14,8,2003,5
34,2003-08-20,2,20,8,2003,1
34,2004-03-31,2,31,3,2004,1
34,2004-04-24,2,24,4,2004,1
34,2004-05-13,4,13,5,2004,4
34,2004-05-22,4,22,5,2004,4
34,2004-05-30,4,30,5,2004,2
34,2004-06-06,4,6,6,2004,2
34,2004-06-12,4,12,6,2004,1
34,2004-07-10,2,10,7,2004,1
34,2004-09-05,2,5,9,2004,1
36,2000-04-27,2,27,4,2000,1
36,2000-05-01,2,1,5,2000,2
36,2000-05-01,4,1,5,2000,2
36,2000-05-09,4,9,5,2000,5
36,2000-05-15,2,15,5,2000,3
36,2000-05-15,4,15,5,2000,2
36,2000-06-08,2,8,6,2000,2
36,2000-06-22,2,22,6,2000,1
36,2000-06-27,2,27,6,2000,2
36,2000-07-14,2,14,7,2000,7
36,2000-07-19,2,19,7,2000,4
36,2000-07-28,2,28,7,2000,3
36,2000-08-30,2,30,8,2000,4
36,2001-05-09,2,9,5,2001,2
36,2001-05-09,4,9,5,2001,3
36,2001-05-22,4,22,5,2001,3
36,2001-06-05,2,5,6,2001,1
36,2001-07-25,2,25,7,2001,3
36,2001-08-15,2,15,8,2001,1
36,2001-09-03,2,3,9,2001,2
36,2001-09-14,2,14,9,2001,1
36,2002-04-17,2,17,4,2002,3
36,2002-04-25,4,25,4,2002,1
36,2002-05-01,4,1,5,2002,4
36,2002-05-17,2,17,5,2002,2
36,2002-05-17,4,17,5,2002,3
36,2002-05-23,4,23,5,2002,1
36,2002-05-28,4,28,5,2002,1
36,2002-06-14,2,14,6,2002,1
36,2002-06-18,2,18,6,2002,2
36,2002-07-04,2,4,7,2002,1
36,2002-07-10,2,10,7,2002,8
36,2002-07-16,2,16,7,2002,10
36,2002-07-26,2,26,7,2002,2
36,2002-08-07,2,7,8,2002,2
36,2002-08-14,2,14,8,2002,20
36,2002-08-23,2,23,8,2002,30
36,2002-09-04,2,4,9,2002,14
36,2003-04-12,2,12,4,2003,1
36,2003-04-16,2,16,4,2003,5
36,2003-04-16,4,16,4,2003,2
36,2003-04-26,2,26,4,2003,3
36,2003-04-26,4,26,4,2003,4
36,2003-05-03,2,3,5,2003,1
36,2003-05-03,4,3,5,2003,7
36,2003-05-10,4,10,5,2003,3
36,2003-05-15,2,15,5,2003,1
36,2003-05-15,4,15,5,2003,4
36,2003-05-24,4,24,5,2003,2
36,2003-05-28,2,28,5,2003,1
36,2003-05-28,4,28,5,2003,1
36,2003-06-09,2,9,6,2003,4
36,2003-06-10,2,10,6,2003,2
36,2003-06-21,2,21,6,2003,10
36,2003-06-26,2,26,6,2003,14
36,2003-07-07,2,7,7,2003,9
36,2003-07-10,2,10,7,2003,6
36,2003-07-19,2,19,7,2003,4
36,2003-07-23,2,23,7,2003,1
36,2003-08-04,2,4,8,2003,58
36,2003-08-11,2,11,8,2003,71
36,2003-08-16,2,16,8,2003,35
36,2003-08-21,2,21,8,2003,24
36,2003-09-03,2,3,9,2003,2
36,2003-09-19,2,19,9,2003,1
36,2004-04-14,2,14,4,2004,3
36,2004-04-14,4,14,4,2004,1
36,2004-04-20,2,20,4,2004,4
36,2004-04-20,4,20,4,2004,2
36,2004-04-26,2,26,4,2004,3
36,2004-04-26,4,26,4,2004,13
36,2004-05-10,2,10,5,2004,2
36,2004-05-10,4,10,5,2004,10
36,2004-05-19,2,19,5,2004,3
36,2004-05-19,4,19,5,2004,3
36,2004-05-24,2,24,5,2004,1
36,2004-06-14,2,14,6,2004,2
36,2004-06-22,2,22,6,2004,4
36,2004-06-28,2,28,6,2004,8
36,2004-07-06,2,6,7,2004,6
36,2004-07-21,2,21,7,2004,7
36,2004-07-28,2,28,7,2004,4
36,2004-08-04,2,4,8,2004,2
36,2004-08-09,2,9,8,2004,2
37,2000-05-07,2,7,5,2000,1
37,2000-05-14,4,14,5,2000,1
37,2000-08-05,2,5,8,2000,2
37,2000-08-17,2,17,8,2000,8
37,2000-08-24,2,24,8,2000,8
37,2000-08-28,2,28,8,2000,4
37,2000-09-12,2,12,9,2000,4
37,2000-09-22,2,22,9,2000,1
37,2002-05-05,2,5,5,2002,2
37,2002-08-04,2,4,8,2002,4
37,2002-08-06,2,6,8,2002,2
37,2002-08-17,2,17,8,2002,3
37,2002-08-21,2,21,8,2002,4
37,2002-08-26,2,26,8,2002,12
37,2002-09-02,2,2,9,2002,34
37,2002-09-11,2,11,9,2002,4
37,2002-09-19,2,19,9,2002,4
37,2002-09-24,2,24,9,2002,2
37,2003-06-07,2,7,6,2003,1
37,2003-07-28,2,28,7,2003,1
37,2003-08-03,2,3,8,2003,3
37,2003-08-08,2,8,8,2003,5
37,2003-08-14,2,14,8,2003,8
37,2003-08-24,2,24,8,2003,6
37,2003-08-27,2,27,8,2003,11
37,2003-09-03,2,3,9,2003,18
37,2003-09-10,2,10,9,2003,6
37,2003-09-16,2,16,9,2003,3
37,2003-09-23,2,23,9,2003,2
37,2004-05-16,2,16,5,2004,1
37,2004-08-01,2,1,8,2004,8
37,2004-08-06,2,6,8,2004,19
37,2004-08-14,2,14,8,2004,53
37,2004-08-22,2,22,8,2004,3
37,2004-08-31,2,31,8,2004,4
37,2004-09-03,2,3,9,2004,5
37,2004-09-09,2,9,9,2004,2
39,2000-04-23,2,23,4,2000,1
39,2000-04-23,4,23,4,2000,1
39,2000-05-12,4,12,5,2000,4
39,2000-05-15,4,15,5,2000,5
39,2000-05-22,4,22,5,2000,2
39,2000-05-31,4,31,5,2000,2
39,2000-08-01,2,1,8,2000,4
39,2000-08-11,2,11,8,2000,1
39,2000-08-15,2,15,8,2000,2
39,2000-09-04,2,4,9,2000,1
39,2000-09-20,2,20,9,2000,1
39,2001-05-29,4,29,5,2001,1
39,2001-06-05,4,5,6,2001,2
39,2001-07-09,2,9,7,2001,2
39,2001-07-16,2,16,7,2001,2
39,2001-08-02,2,2,8,2001,2
39,2001-08-07,2,7,8,2001,1
39,2001-08-14,2,14,8,2001,3
39,2001-08-20,2,20,8,2001,1
39,2001-09-06,2,6,9,2001,1
39,2001-09-14,2,14,9,2001,1
39,2001-09-28,2,28,9,2001,2
39,2002-05-16,2,16,5,2002,1
39,2002-05-16,4,16,5,2002,6
39,2002-05-22,4,22,5,2002,1
39,2002-05-27,2,27,5,2002,1
39,2002-05-27,4,27,5,2002,4
39,2002-06-07,4,7,6,2002,2
39,2002-07-04,2,4,7,2002,2
39,2002-07-10,2,10,7,2002,1
39,2002-07-25,2,25,7,2002,1
39,2002-08-13,2,13,8,2002,1
39,2002-08-21,2,21,8,2002,3
39,2002-08-28,2,28,8,2002,4
39,2002-09-02,2,2,9,2002,6
39,2002-09-11,2,11,9,2002,3
39,2003-04-23,2,23,4,2003,1
39,2003-05-07,4,7,5,2003,8
39,2003-05-15,4,15,5,2003,1
39,2003-05-24,4,24,5,2003,3
39,2003-05-26,4,26,5,2003,5
39,2003-06-11,4,11,6,2003,1
39,2003-07-06,2,6,7,2003,1
39,2003-07-10,2,10,7,2003,1
39,2003-07-16,2,16,7,2003,1
39,2003-07-23,2,23,7,2003,5
39,2003-07-30,2,30,7,2003,1
39,2003-08-07,2,7,8,2003,11
39,2003-08-13,2,13,8,2003,48
39,2003-08-20,2,20,8,2003,65
39,2003-08-27,2,27,8,2003,11
39,2003-09-02,2,2,9,2003,5
39,2003-09-09,2,9,9,2003,3
39,2003-09-24,2,24,9,2003,2
39,2004-04-09,2,9,4,2004,1
39,2004-04-15,2,15,4,2004,2
39,2004-04-26,2,26,4,2004,1
39,2004-05-10,4,10,5,2004,5
39,2004-05-14,4,14,5,2004,10
39,2004-05-19,4,19,5,2004,5
39,2004-05-27,4,27,5,2004,1
39,2004-06-07,4,7,6,2004,2
39,2004-07-06,2,6,7,2004,2
39,2004-07-13,2,13,7,2004,1
39,2004-07-20,2,20,7,2004,1
39,2004-08-24,2,24,8,2004,3
39,2004-08-26,2,26,8,2004,15
39,2004-09-03,2,3,9,2004,6
39,2004-09-11,2,11,9,2004,2
39,2004-09-27,2,27,9,2004,1
41,2002-04-24,2,24,4,2002,1
41,2002-09-24,2,24,9,2002,1
41,2003-04-08,2,8,4,2003,1
41,2003-06-24,4,24,6,2003,1
41,2003-07-02,2,2,7,2003,1
41,2003-07-02,4,2,7,2003,1
41,2003-08-01,2,1,8,2003,1
41,2003-08-06,2,6,8,2003,1
41,2003-08-14,2,14,8,2003,7
41,2003-08-20,2,20,8,2003,1
41,2003-08-27,2,27,8,2003,1
41,2003-09-09,2,9,9,2003,1
41,2003-09-17,2,17,9,2003,2
41,2004-05-01,2,1,5,2004,1
41,2004-05-09,4,9,5,2004,1
41,2004-05-20,2,20,5,2004,2
41,2004-05-20,4,20,5,2004,1
41,2004-07-29,2,29,7,2004,1
41,2004-08-16,2,16,8,2004,1
41,2004-09-05,2,5,9,2004,4
42,2000-07-24,2,24,7,2000,2
42,2001-08-06,2,6,8,2001,2
42,2003-07-09,2,9,7,2003,4
43,2000-04-06,2,6,4,2000,1
43,2000-04-23,2,23,4,2000,2
43,2000-04-23,4,23,4,2000,2
43,2000-05-01,2,1,5,2000,6
43,2000-05-01,4,1,5,2000,13
43,2000-05-08,2,8,5,2000,2
43,2000-05-08,4,8,5,2000,17
43,2000-05-30,4,30,5,2000,1
43,2000-07-17,2,17,7,2000,6
43,2000-07-28,2,28,7,2000,6
43,2000-07-30,2,30,7,2000,2
43,2000-08-08,2,8,8,2000,2
43,2000-09-19,2,19,9,2000,1
43,2000-09-25,2,25,9,2000,3
43,2001-05-01,2,1,5,2001,2
43,2001-05-07,2,7,5,2001,8
43,2001-05-07,4,7,5,2001,4
43,2001-05-13,2,13,5,2001,7
43,2001-05-13,4,13,5,2001,16
43,2001-05-22,2,22,5,2001,5
43,2001-05-22,4,22,5,2001,17
43,2001-06-09,4,9,6,2001,2
43,2001-07-14,2,14,7,2001,17
43,2001-07-16,2,16,7,2001,28
43,2001-07-26,2,26,7,2001,30
43,2001-07-30,2,30,7,2001,17
43,2001-08-09,2,9,8,2001,1
43,2001-08-20,2,20,8,2001,1
43,2002-04-10,2,10,4,2002,7
43,2002-04-15,2,15,4,2002,4
43,2002-04-15,4,15,4,2002,2
43,2002-05-05,2,5,5,2002,12
43,2002-05-05,4,5,5,2002,28
43,2002-05-11,2,11,5,2002,15
43,2002-05-11,4,11,5,2002,19
43,2002-05-16,2,16,5,2002,11
43,2002-05-16,4,16,5,2002,26
43,2002-05-21,2,21,5,2002,8
43,2002-05-21,4,21,5,2002,10
43,2002-06-01,4,1,6,2002,10
43,2002-06-20,2,20,6,2002,2
43,2002-06-28,2,28,6,2002,1
43,2002-07-11,2,11,7,2002,10
43,2002-07-16,2,16,7,2002,3
43,2002-07-26,2,26,7,2002,5
43,2002-08-04,2,4,8,2002,10
43,2002-08-12,2,12,8,2002,8
43,2002-08-19,2,19,8,2002,3
43,2002-09-02,2,2,9,2002,1
43,2002-09-14,2,14,9,2002,2
43,2002-09-19,2,19,9,2002,4
43,2002-09-23,2,23,9,2002,8
43,2003-04-15,2,15,4,2003,13
43,2003-04-15,4,15,4,2003,4
43,2003-04-23,2,23,4,2003,20
43,2003-04-23,4,23,4,2003,22
43,2003-05-07,2,7,5,2003,2
43,2003-05-07,4,7,5,2003,7
43,2003-05-14,2,14,5,2003,1
43,2003-05-14,4,14,5,2003,5
43,2003-05-15,2,15,5,2003,2
43,2003-05-28,2,28,5,2003,1
43,2003-05-28,4,28,5,2003,1
43,2003-06-09,2,9,6,2003,8
43,2003-06-14,2,14,6,2003,21
43,2003-06-18,2,18,6,2003,16
43,2003-06-26,2,26,6,2003,61
43,2003-07-03,2,3,7,2003,30
43,2003-07-14,2,14,7,2003,22
43,2003-07-16,2,16,7,2003,14
43,2003-08-06,2,6,8,2003,6
43,2003-08-14,2,14,8,2003,12
43,2003-08-27,2,27,8,2003,3
43,2003-09-04,2,4,9,2003,1
43,2003-09-12,2,12,9,2003,1
43,2003-09-17,2,17,9,2003,1
43,2004-04-13,2,13,4,2004,5
43,2004-04-13,4,13,4,2004,1
43,2004-04-24,2,24,4,2004,6
43,2004-04-24,4,24,4,2004,18
43,2004-05-02,2,2,5,2004,7
43,2004-05-02,4,2,5,2004,12
43,2004-05-07,2,7,5,2004,10
43,2004-05-07,4,7,5,2004,16
43,2004-05-16,2,16,5,2004,3
43,2004-05-16,4,16,5,2004,5
43,2004-05-23,2,23,5,2004,3
43,2004-05-23,4,23,5,2004,2
43,2004-05-28,2,28,5,2004,3
43,2004-06-08,2,8,6,2004,2
43,2004-06-21,2,21,6,2004,8
43,2004-07-05,2,5,7,2004,3
43,2004-07-13,2,13,7,2004,7
43,2004-07-19,2,19,7,2004,20
43,2004-07-30,2,30,7,2004,1
43,2004-08-05,2,5,8,2004,1
43,2004-09-07,2,7,9,2004,1
45,2000-04-23,2,23,4,2000,1
45,2000-05-07,4,7,5,2000,1
45,2000-05-13,2,13,5,2000,1
45,2000-05-13,4,13,5,2000,2
45,2000-05-20,4,20,5,2000,2
45,2000-05-30,2,30,5,2000,1
45,2000-05-30,4,30,5,2000,1
45,2000-06-08,4,8,6,2000,1
45,2000-06-16,4,16,6,2000,1
45,2000-07-07,2,7,7,2000,1
45,2000-07-19,2,19,7,2000,2
45,2000-07-25,2,25,7,2000,2
45,2000-07-30,2,30,7,2000,12
45,2000-08-05,2,5,8,2000,22
45,2000-08-15,2,15,8,2000,6
45,2000-08-20,2,20,8,2000,1
45,2000-08-26,2,26,8,2000,1
45,2000-09-04,2,4,9,2000,3
45,2000-09-09,2,9,9,2000,1
45,2000-09-21,2,21,9,2000,4
45,2000-09-23,2,23,9,2000,5
45,2001-04-22,2,22,4,2001,1
45,2001-04-30,2,30,4,2001,1
45,2001-05-08,2,8,5,2001,1
45,2001-05-20,2,20,5,2001,1
45,2001-05-20,4,20,5,2001,1
